# 28deg (Up to date)
# 1844 data points written for 2 variables.
# Simulation warnings:
#   No recovery device defined in the simulation.
#   Body calculations may not be entirely accurate at supersonic speeds.
#
# Mach number (​),Drag coefficient (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.006,0.657
0.007,0.635
# Event LIFTOFF occurred at t=0.03 seconds
0.008,0.613
0.01,0.593
0.012,0.576
0.014,0.561
0.016,0.548
0.018,0.537
0.02,0.528
0.022,0.519
0.024,0.512
0.026,0.505
0.028,0.499
0.03,0.494
0.032,0.489
0.034,0.484
0.036,0.48
0.039,0.475
0.041,0.472
0.043,0.468
0.045,0.465
0.047,0.462
0.049,0.459
0.051,0.456
0.053,0.453
0.055,0.451
0.057,0.448
0.06,0.446
0.062,0.444
0.064,0.441
0.066,0.439
0.068,0.437
0.07,0.435
0.072,0.434
0.074,0.432
0.076,0.43
0.078,0.429
0.081,0.427
0.083,0.425
0.085,0.424
0.087,0.422
0.089,0.421
0.091,0.42
0.093,0.418
0.095,0.417
0.097,0.416
0.1,0.415
0.102,0.414
0.104,0.412
0.106,0.411
0.108,0.41
0.11,0.409
0.112,0.408
0.114,0.407
0.117,0.406
# Event LAUNCHROD occurred at t=0.56 seconds
0.119,0.405
0.122,0.404
0.127,0.402
0.134,0.399
0.145,0.395
0.155,0.391
0.166,0.388
0.177,0.385
0.188,0.383
0.198,0.38
0.209,0.378
0.22,0.376
0.231,0.374
0.242,0.372
0.253,0.37
0.264,0.369
0.275,0.367
0.286,0.366
0.297,0.364
0.308,0.363
0.318,0.362
0.329,0.361
0.341,0.36
0.352,0.359
0.363,0.358
0.374,0.358
0.385,0.357
0.396,0.356
0.407,0.356
0.418,0.355
0.429,0.355
0.44,0.354
0.452,0.354
0.463,0.353
0.474,0.353
0.485,0.353
0.497,0.353
0.508,0.353
0.519,0.352
0.53,0.352
0.541,0.352
0.553,0.352
0.564,0.353
0.575,0.353
0.586,0.353
0.598,0.353
0.609,0.353
0.62,0.354
0.632,0.354
0.643,0.354
0.654,0.355
0.665,0.355
0.677,0.356
0.688,0.356
0.699,0.357
0.711,0.358
0.722,0.358
0.733,0.359
0.744,0.36
0.756,0.361
0.767,0.362
0.778,0.363
0.79,0.364
0.801,0.365
0.812,0.366
0.823,0.368
0.835,0.369
0.846,0.371
0.857,0.373
0.868,0.375
0.879,0.377
0.89,0.38
0.902,0.382
0.913,0.383
0.924,0.385
0.935,0.386
0.946,0.387
0.957,0.389
0.968,0.391
0.979,0.393
0.99,0.395
1.001,0.397
1.012,0.401
1.023,0.405
1.033,0.409
1.044,0.413
1.055,0.415
1.066,0.417
1.076,0.418
1.087,0.419
1.097,0.42
1.108,0.42
1.119,0.42
1.129,0.419
1.14,0.419
1.15,0.418
1.161,0.418
1.171,0.417
1.182,0.417
1.192,0.417
1.203,0.416
1.213,0.415
1.223,0.414
1.234,0.413
1.244,0.412
1.255,0.412
1.265,0.411
1.275,0.41
1.286,0.409
1.296,0.408
1.306,0.407
1.317,0.406
1.327,0.406
1.337,0.405
1.348,0.404
1.358,0.403
1.368,0.403
1.378,0.402
1.389,0.401
1.399,0.4
1.409,0.399
1.419,0.398
1.429,0.397
1.44,0.396
1.45,0.395
1.46,0.394
1.47,0.393
1.48,0.392
1.49,0.391
1.501,0.39
1.511,0.389
1.521,0.388
1.531,0.387
1.541,0.386
1.551,0.385
1.561,0.384
1.571,0.383
1.582,0.382
1.592,0.382
1.602,0.381
1.612,0.38
1.622,0.379
1.632,0.377
1.642,0.376
1.652,0.375
1.662,0.374
1.672,0.373
1.682,0.372
1.693,0.371
1.703,0.37
1.713,0.369
1.723,0.368
1.733,0.367
1.743,0.366
# Event BURNOUT occurred at t=8.143 seconds
# Event EJECTION_CHARGE occurred at t=8.143 seconds
1.745,0.366
1.742,0.366
1.738,0.367
1.731,0.368
1.723,0.369
1.715,0.37
1.707,0.37
1.698,0.371
1.69,0.372
1.682,0.373
1.675,0.374
1.667,0.375
1.659,0.376
1.651,0.377
1.643,0.378
1.636,0.379
1.628,0.38
1.621,0.381
1.613,0.381
1.606,0.382
1.598,0.383
1.591,0.384
1.584,0.385
1.577,0.386
1.57,0.386
1.563,0.387
1.556,0.388
1.549,0.389
1.542,0.389
1.535,0.39
1.528,0.391
1.522,0.392
1.515,0.392
1.508,0.393
1.502,0.394
1.495,0.395
1.489,0.395
1.482,0.396
1.476,0.397
1.47,0.398
1.463,0.398
1.457,0.399
1.451,0.4
1.445,0.401
1.439,0.401
1.432,0.402
1.426,0.403
1.42,0.404
1.414,0.404
1.409,0.405
1.403,0.406
1.397,0.406
1.391,0.407
1.385,0.407
1.38,0.408
1.374,0.408
1.369,0.409
1.363,0.409
1.357,0.41
1.352,0.411
1.346,0.411
1.341,0.412
1.336,0.412
1.33,0.413
1.325,0.413
1.32,0.414
1.314,0.414
1.309,0.415
1.304,0.415
1.299,0.416
1.294,0.416
1.288,0.417
1.283,0.417
1.278,0.418
1.273,0.418
1.268,0.419
1.263,0.419
1.259,0.42
1.254,0.42
1.249,0.421
1.244,0.421
1.239,0.422
1.235,0.422
1.23,0.423
1.225,0.423
1.22,0.424
1.216,0.424
1.211,0.425
1.207,0.426
1.202,0.426
1.198,0.426
1.193,0.427
1.189,0.427
1.184,0.427
1.18,0.427
1.176,0.428
1.171,0.428
1.167,0.428
1.163,0.428
1.158,0.429
1.154,0.429
1.15,0.429
1.146,0.429
1.141,0.43
1.137,0.43
1.133,0.43
1.129,0.431
1.125,0.431
1.121,0.431
1.117,0.431
1.113,0.432
1.109,0.432
1.105,0.432
1.101,0.432
1.097,0.432
1.093,0.432
1.089,0.431
1.085,0.431
1.081,0.431
1.077,0.43
1.074,0.43
1.07,0.43
1.066,0.429
1.062,0.429
1.059,0.429
1.055,0.429
1.051,0.428
1.048,0.427
1.044,0.426
1.04,0.425
1.037,0.424
1.033,0.422
1.03,0.421
1.026,0.42
1.023,0.419
1.019,0.418
